date_time,power_delivered,energy_delivered,cumulative_energy,weather_description,clouds_all,temp_f,pressure,humidity,wind_speed,wind_deg,rain_1h,snow_1h,weather_main,hour,day_of_year,month,sin_day,cos_day,sin_hour,cos_hour,sin_month,cos_month,daylength,dl_sec
2019-04-21 13:00:00,14361,57444,22937,broken clouds,75,71.4200000000001,1009,37,4,60,0,0,Clouds,13,111,4,0.942761143390421,-0.333468778918187,-0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 14:00:00,18645,74580,41582,sky is clear,1,72.6440000000001,1008,38,2,110,0,0,Clear,14,111,4,0.942761143390421,-0.333468778918187,-0.5,-0.866025403784439,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 15:00:00,18006,72024,59588,broken clouds,75,72.572,1009,35,4,40,0,0,Clouds,15,111,4,0.942761143390421,-0.333468778918187,-0.707106781186547,-0.707106781186548,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 16:00:00,15888,63552,75476,broken clouds,75,71.456,1009,40,6,40,0,0,Clouds,16,111,4,0.942761143390421,-0.333468778918187,-0.866025403784438,-0.5,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 17:00:00,11499,45996,86975,sky is clear,1,68.756,1008,33,5,40,0,0,Clear,17,111,4,0.942761143390421,-0.333468778918187,-0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 18:00:00,6795,27180,93770,broken clouds,75,64.742,1011,52,6,10,0,0,Clouds,18,111,4,0.942761143390421,-0.333468778918187,-1,-1.83697019872103E-16,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 19:00:00,786,3144,94556,sky is clear,1,59.684,1010,45,6,20,0,0,Clear,19,111,4,0.942761143390421,-0.333468778918187,-0.965925826289068,0.25881904510252,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 20:00:00,126,504,94682,proximity thunderstorm,75,54.5540000000001,1013,62,6,20,0,0,Thunderstorm,20,111,4,0.942761143390421,-0.333468778918187,-0.866025403784439,0.5,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 21:00:00,0,0,94682,sky is clear,1,51.4940000000001,1014,66,7,20,0,0,Clear,21,111,4,0.942761143390421,-0.333468778918187,-0.707106781186548,0.707106781186547,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 22:00:00,0,0,94682,light rain,75,49.082,1015,76,4,30,0.3,0,Rain,22,111,4,0.942761143390421,-0.333468778918187,-0.5,0.866025403784438,0.866025403784439,-0.5,13:52:22,49942
2019-04-21 23:00:00,0,0,94682,light rain,40,48.092,1015,81,3,40,0.3,0,Rain,23,111,4,0.942761143390421,-0.333468778918187,-0.258819045102522,0.965925826289068,0.866025403784439,-0.5,13:52:22,49942
2019-04-22 00:00:00,0,0,94682,scattered clouds,40,47.2100000000001,1014,81,5,30,0,0,Clouds,0,112,4,0.936881346295432,-0.349647455251228,0,1,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 01:00:00,0,0,94682,proximity thunderstorm,40,47.066,1014,81,4,10,0.3,0,Thunderstorm,1,112,4,0.936881346295432,-0.349647455251228,0.258819045102521,0.965925826289068,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 02:00:00,0,0,94682,light rain,75,46.4540000000001,1014,87,5,20,0.3,0,Rain,2,112,4,0.936881346295432,-0.349647455251228,0.5,0.866025403784439,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 03:00:00,0,0,94682,moderate rain,90,45.716,1014,93,4,20,0.9,0,Rain,3,112,4,0.936881346295432,-0.349647455251228,0.707106781186548,0.707106781186548,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 04:00:00,0,0,94682,light rain,90,45.5,1014,100,5,20,0.3,0,Rain,4,112,4,0.936881346295432,-0.349647455251228,0.866025403784439,0.5,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 05:00:00,0,0,94682,light rain,90,45.4280000000001,1014,93,3,30,0.3,0,Rain,5,112,4,0.936881346295432,-0.349647455251228,0.965925826289068,0.258819045102521,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 06:00:00,0,0,94682,heavy intensity rain,90,44.888,1013,87,9,10,3,0,Rain,6,112,4,0.936881346295432,-0.349647455251228,1,6.12323399573677E-17,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 07:00:00,0,0,94682,heavy intensity rain,90,44.8520000000001,1014,87,4,10,3,0,Rain,7,112,4,0.936881346295432,-0.349647455251228,0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 08:00:00,0,0,94682,moderate rain,90,44.888,1013,87,6,50,0.9,0,Rain,8,112,4,0.936881346295432,-0.349647455251228,0.866025403784439,-0.5,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 09:00:00,367,1468,95049,heavy intensity rain,90,45.284,1014,87,3,40,3,0,Rain,9,112,4,0.936881346295432,-0.349647455251228,0.707106781186548,-0.707106781186547,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 10:00:00,1087,4348,96136,proximity shower rain,100,45.5180000000001,1016,100,3,20,0.9,0,Rain,10,112,4,0.936881346295432,-0.349647455251228,0.5,-0.866025403784439,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 11:00:00,942,3768,97078,proximity shower rain,90,45.464,1014,93,5,40,0.9,0,Rain,11,112,4,0.936881346295432,-0.349647455251228,0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 12:00:00,1953,7812,99031,light rain,90,45.9680000000001,1015,100,6,30,0.3,0,Rain,12,112,4,0.936881346295432,-0.349647455251228,1.22464679914735E-16,-1,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 13:00:00,2102,8408,101133,moderate rain,90,45.608,1016,93,6,20,0.9,0,Rain,13,112,4,0.936881346295432,-0.349647455251228,-0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 14:00:00,2505,10020,103638,drizzle,90,45.374,1017,93,5,20,0.3,0,Drizzle,14,112,4,0.936881346295432,-0.349647455251228,-0.5,-0.866025403784439,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 15:00:00,4393,17572,108031,moderate rain,90,44.9780000000001,1016,100,5,20,0.9,0,Rain,15,112,4,0.936881346295432,-0.349647455251228,-0.707106781186547,-0.707106781186548,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 16:00:00,2752,11008,110783,light rain,90,44.942,1017,100,5,30,0.3,0,Rain,16,112,4,0.936881346295432,-0.349647455251228,-0.866025403784438,-0.5,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 17:00:00,2140,8560,112923,light rain,90,45.014,1017,100,7,20,0.3,0,Rain,17,112,4,0.936881346295432,-0.349647455251228,-0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 18:00:00,3046,12184,115969,light rain,90,44.942,1017,87,7,360,0.3,0,Rain,18,112,4,0.936881346295432,-0.349647455251228,-1,-1.83697019872103E-16,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 19:00:00,2972,11888,118941,drizzle,90,44.456,1018,93,7,10,0,0,Drizzle,19,112,4,0.936881346295432,-0.349647455251228,-0.965925826289068,0.25881904510252,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 20:00:00,786,3144,119727,overcast clouds,90,43.916,1018,87,6,10,0,0,Clouds,20,112,4,0.936881346295432,-0.349647455251228,-0.866025403784439,0.5,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 21:00:00,6,24,119733,scattered clouds,40,43.358,1019,81,6,10,0,0,Clouds,21,112,4,0.936881346295432,-0.349647455251228,-0.707106781186548,0.707106781186547,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 22:00:00,0,0,119733,sky is clear,1,42.2600000000001,1019,93,3,20,0,0,Clear,22,112,4,0.936881346295432,-0.349647455251228,-0.5,0.866025403784438,0.866025403784439,-0.5,13:55:22,50122
2019-04-22 23:00:00,0,0,119733,sky is clear,1,41.198,1020,100,2,360,0,0,Clear,23,112,4,0.936881346295432,-0.349647455251228,-0.258819045102522,0.965925826289068,0.866025403784439,-0.5,13:55:22,50122
2019-04-23 00:00:00,0,0,119733,sky is clear,1,39.5780000000001,1020,100,2,340,0,0,Clear,0,113,4,0.93072393103798,-0.365722523497269,0,1,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 01:00:00,0,0,119733,sky is clear,1,38.1020000000001,1020,100,3,330,0,0,Clear,1,113,4,0.93072393103798,-0.365722523497269,0.258819045102521,0.965925826289068,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 02:00:00,0,0,119733,mist,1,37.274,1020,100,2,340,0,0,Mist,2,113,4,0.93072393103798,-0.365722523497269,0.5,0.866025403784439,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 03:00:00,0,0,119733,mist,1,36.338,1020,100,2,352,0,0,Mist,3,113,4,0.93072393103798,-0.365722523497269,0.707106781186548,0.707106781186548,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 04:00:00,0,0,119733,sky is clear,1,35.6360000000001,1020,100,2,330,0,0,Clear,4,113,4,0.93072393103798,-0.365722523497269,0.866025403784439,0.5,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 05:00:00,0,0,119733,mist,1,34.9520000000001,1020,100,1,341,0,0,Mist,5,113,4,0.93072393103798,-0.365722523497269,0.965925826289068,0.258819045102521,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 06:00:00,0,0,119733,mist,5,34.8440000000001,1021,100,1,342,0,0,Mist,6,113,4,0.93072393103798,-0.365722523497269,1,6.12323399573677E-17,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 07:00:00,189,756,119922,light rain,1,38.39,1021,93,2,10,0.3,0,Rain,7,113,4,0.93072393103798,-0.365722523497269,0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 08:00:00,890,3560,120812,sky is clear,1,43.3040000000001,1021,86,0,298,0,0,Clear,8,113,4,0.93072393103798,-0.365722523497269,0.866025403784439,-0.5,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 09:00:00,2875,11500,123687,sky is clear,1,48.2360000000001,1022,70,0,298,0,0,Clear,9,113,4,0.93072393103798,-0.365722523497269,0.707106781186548,-0.707106781186547,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 10:00:00,8059,32236,131746,sky is clear,1,51.458,1022,66,0,298,0,0,Clear,10,113,4,0.93072393103798,-0.365722523497269,0.5,-0.866025403784439,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 11:00:00,13172,52688,144918,sky is clear,1,55.7780000000001,1021,58,2,255,0,0,Clear,11,113,4,0.93072393103798,-0.365722523497269,0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 12:00:00,16811,67244,161729,sky is clear,1,58.424,1021,50,2,255,0,0,Clear,12,113,4,0.93072393103798,-0.365722523497269,1.22464679914735E-16,-1,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 13:00:00,18847,75388,180576,sky is clear,1,60.8540000000001,1020,41,2,255,0,0,Clear,13,113,4,0.93072393103798,-0.365722523497269,-0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 14:00:00,19549,78196,200125,sky is clear,1,63.014,1019,36,1,200,0,0,Clear,14,113,4,0.93072393103798,-0.365722523497269,-0.5,-0.866025403784439,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 15:00:00,17541,70164,217666,sky is clear,1,64.058,1018,33,2,300,0,0,Clear,15,113,4,0.93072393103798,-0.365722523497269,-0.707106781186547,-0.707106781186548,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 16:00:00,16335,65340,234001,sky is clear,1,64.7780000000001,1017,34,2,280,0,0,Clear,16,113,4,0.93072393103798,-0.365722523497269,-0.866025403784438,-0.5,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 17:00:00,11958,47832,245959,scattered clouds,40,64.49,1017,36,3,250,0,0,Clouds,17,113,4,0.93072393103798,-0.365722523497269,-0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 18:00:00,5964,23856,251923,scattered clouds,40,63.5180000000001,1016,39,3,250,0,0,Clouds,18,113,4,0.93072393103798,-0.365722523497269,-1,-1.83697019872103E-16,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 19:00:00,3043,12172,254966,scattered clouds,40,60.998,1016,39,3,200,0,0,Clouds,19,113,4,0.93072393103798,-0.365722523497269,-0.965925826289068,0.25881904510252,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 20:00:00,646,2584,255612,sky is clear,1,56.03,1016,44,2,183,0,0,Clear,20,113,4,0.93072393103798,-0.365722523497269,-0.866025403784439,0.5,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 21:00:00,6,24,255618,sky is clear,1,52.5020000000001,1016,62,1,180,0,0,Clear,21,113,4,0.93072393103798,-0.365722523497269,-0.707106781186548,0.707106781186547,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 22:00:00,0,0,255618,sky is clear,1,51.206,1015,81,2,160,0,0,Clear,22,113,4,0.93072393103798,-0.365722523497269,-0.5,0.866025403784438,0.866025403784439,-0.5,13:58:21,50301
2019-04-23 23:00:00,0,0,255618,sky is clear,1,49.406,1015,66,1,170,0,0,Clear,23,113,4,0.93072393103798,-0.365722523497269,-0.258819045102522,0.965925826289068,0.866025403784439,-0.5,13:58:21,50301
2019-04-24 00:00:00,0,0,255618,sky is clear,1,48.938,1015,70,2,170,0,0,Clear,0,114,4,0.924290722193093,-0.381689220266659,0,1,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 01:00:00,0,0,255618,sky is clear,1,49.2260000000001,1014,70,3,170,0,0,Clear,1,114,4,0.924290722193093,-0.381689220266659,0.258819045102521,0.965925826289068,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 02:00:00,0,0,255618,sky is clear,1,49.1360000000001,1013,70,3,160,0,0,Clear,2,114,4,0.924290722193093,-0.381689220266659,0.5,0.866025403784439,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 03:00:00,0,0,255618,sky is clear,1,49.172,1013,70,2,170,0,0,Clear,3,114,4,0.924290722193093,-0.381689220266659,0.707106781186548,0.707106781186548,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 04:00:00,0,0,255618,sky is clear,1,48.9200000000001,1013,70,3,170,0,0,Clear,4,114,4,0.924290722193093,-0.381689220266659,0.866025403784439,0.5,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 05:00:00,0,0,255618,sky is clear,1,48.3260000000001,1012,66,2,160,0,0,Clear,5,114,4,0.924290722193093,-0.381689220266659,0.965925826289068,0.258819045102521,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 06:00:00,0,0,255618,sky is clear,1,48.722,1012,66,3,170,0,0,Clear,6,114,4,0.924290722193093,-0.381689220266659,1,6.12323399573677E-17,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 07:00:00,113,452,255731,sky is clear,1,52.3040000000001,1013,61,2,170,0,0,Clear,7,114,4,0.924290722193093,-0.381689220266659,0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 08:00:00,862,3448,256593,sky is clear,1,57.056,1012,50,4,190,0,0,Clear,8,114,4,0.924290722193093,-0.381689220266659,0.866025403784439,-0.5,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 09:00:00,2078,8312,258671,broken clouds,75,60.656,1011,36,7,200,0,0,Clouds,9,114,4,0.924290722193093,-0.381689220266659,0.707106781186548,-0.707106781186547,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 10:00:00,2358,9432,261029,sky is clear,1,62.69,1011,42,6,200,0,0,Clear,10,114,4,0.924290722193093,-0.381689220266659,0.5,-0.866025403784439,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 11:00:00,2227,8908,263256,sky is clear,1,64.598,1011,39,5,210,0,0,Clear,11,114,4,0.924290722193093,-0.381689220266659,0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 12:00:00,4359,17436,267615,broken clouds,75,65.048,1009,36,8,200,0,0,Clouds,12,114,4,0.924290722193093,-0.381689220266659,1.22464679914735E-16,-1,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 13:00:00,11372,45488,278987,broken clouds,75,66.6860000000001,1009,34,5,210,0,0,Clouds,13,114,4,0.924290722193093,-0.381689220266659,-0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 14:00:00,19831,79324,298818,scattered clouds,40,69.1700000000001,1008,34,7,210,0,0,Clouds,14,114,4,0.924290722193093,-0.381689220266659,-0.5,-0.866025403784439,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 15:00:00,19478,77912,318296,scattered clouds,40,70.9700000000001,1007,30,7,200,0,0,Clouds,15,114,4,0.924290722193093,-0.381689220266659,-0.707106781186547,-0.707106781186548,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 16:00:00,16934,67736,335230,scattered clouds,40,71.8700000000001,1006,30,7,200,0,0,Clouds,16,114,4,0.924290722193093,-0.381689220266659,-0.866025403784438,-0.5,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 17:00:00,12246,48984,347476,scattered clouds,40,72.3200000000001,1006,31,5,210,0,0,Clouds,17,114,4,0.924290722193093,-0.381689220266659,-0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 18:00:00,7855,31420,355331,broken clouds,75,71.438,1005,33,5,210,0,0,Clouds,18,114,4,0.924290722193093,-0.381689220266659,-1,-1.83697019872103E-16,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 19:00:00,2278,9112,357609,sky is clear,1,68.684,1005,35,2,200,0,0,Clear,19,114,4,0.924290722193093,-0.381689220266659,-0.965925826289068,0.25881904510252,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 20:00:00,190,760,357799,overcast clouds,90,62.78,1006,72,2,270,0,0,Clouds,20,114,4,0.924290722193093,-0.381689220266659,-0.866025403784439,0.5,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 21:00:00,0,0,357799,proximity shower rain,90,61.3040000000001,1006,77,3,201,0.9,0,Rain,21,114,4,0.924290722193093,-0.381689220266659,-0.707106781186548,0.707106781186547,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 22:00:00,0,0,357799,sky is clear,1,59.9,1006,77,2,180,0,0,Clear,22,114,4,0.924290722193093,-0.381689220266659,-0.5,0.866025403784438,0.866025403784439,-0.5,14:01:19,50479
2019-04-24 23:00:00,0,0,357799,broken clouds,75,58.9100000000001,1006,72,4,218,0,0,Clouds,23,114,4,0.924290722193093,-0.381689220266659,-0.258819045102522,0.965925826289068,0.866025403784439,-0.5,14:01:19,50479
2019-04-25 00:00:00,0,0,357799,light rain,1,58.6040000000001,1006,77,2,247,0.3,0,Rain,0,115,4,0.917583626059394,-0.397542814282556,0,1,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 01:00:00,0,0,357799,moderate rain,75,57.632,1007,82,1,250,0.9,0,Rain,1,115,4,0.917583626059394,-0.397542814282556,0.258819045102521,0.965925826289068,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 02:00:00,0,0,357799,light rain,1,56.48,1006,76,2,340,0.3,0,Rain,2,115,4,0.917583626059394,-0.397542814282556,0.5,0.866025403784439,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 03:00:00,0,0,357799,sky is clear,1,55.8860000000001,1007,82,2,293,0,0,Clear,3,115,4,0.917583626059394,-0.397542814282556,0.707106781186548,0.707106781186548,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 04:00:00,0,0,357799,moderate rain,1,55.724,1007,76,1,310,0.9,0,Rain,4,115,4,0.917583626059394,-0.397542814282556,0.866025403784439,0.5,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 05:00:00,0,0,357799,light rain,75,55.634,1007,67,1,280,0.3,0,Rain,5,115,4,0.917583626059394,-0.397542814282556,0.965925826289068,0.258819045102521,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 06:00:00,0,0,357799,moderate rain,1,55.634,1008,54,2,320,0.9,0,Rain,6,115,4,0.917583626059394,-0.397542814282556,1,6.12323399573677E-17,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 07:00:00,116,464,357915,light rain,90,55.382,1009,54,2,330,0.3,0,Rain,7,115,4,0.917583626059394,-0.397542814282556,0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 08:00:00,988,3952,358903,light intensity drizzle,90,55.796,1009,50,3,340,0,0,Drizzle,8,115,4,0.917583626059394,-0.397542814282556,0.866025403784439,-0.5,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 09:00:00,2380,9520,361283,sky is clear,1,57.272,1010,41,2,350,0,0,Clear,9,115,4,0.917583626059394,-0.397542814282556,0.707106781186548,-0.707106781186547,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 10:00:00,5412,21648,366695,overcast clouds,90,59.8280000000001,1010,41,3,330,0,0,Clouds,10,115,4,0.917583626059394,-0.397542814282556,0.5,-0.866025403784439,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 11:00:00,10402,41608,377097,sky is clear,1,62.582,1010,36,3,350,0,0,Clear,11,115,4,0.917583626059394,-0.397542814282556,0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 12:00:00,14722,58888,391819,sky is clear,1,65.4620000000001,1010,31,3,350,0,0,Clear,12,115,4,0.917583626059394,-0.397542814282556,1.22464679914735E-16,-1,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 13:00:00,19715,78860,411534,sky is clear,1,68.1260000000001,1010,21,7,310,0,0,Clear,13,115,4,0.917583626059394,-0.397542814282556,-0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 14:00:00,21596,86384,433130,few clouds,20,69.53,1010,17,4,300,0,0,Clouds,14,115,4,0.917583626059394,-0.397542814282556,-0.5,-0.866025403784439,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 15:00:00,21369,85476,454499,scattered clouds,40,70.142,1009,14,6,330,0,0,Clouds,15,115,4,0.917583626059394,-0.397542814282556,-0.707106781186547,-0.707106781186548,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 16:00:00,19183,76732,473682,scattered clouds,40,70.5200000000001,1009,15,6,330,0,0,Clouds,16,115,4,0.917583626059394,-0.397542814282556,-0.866025403784438,-0.5,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 17:00:00,12685,50740,486367,sky is clear,1,69.6200000000001,1009,16,5,330,0,0,Clear,17,115,4,0.917583626059394,-0.397542814282556,-0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 18:00:00,8764,35056,495131,scattered clouds,40,67.3700000000001,1009,18,8,310,0,0,Clouds,18,115,4,0.917583626059394,-0.397542814282556,-1,-1.83697019872103E-16,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 19:00:00,3686,14744,498817,scattered clouds,40,63.824,1010,22,7,310,0,0,Clouds,19,115,4,0.917583626059394,-0.397542814282556,-0.965925826289068,0.25881904510252,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 20:00:00,841,3364,499658,scattered clouds,40,61.556,1011,25,6,310,0,0,Clouds,20,115,4,0.917583626059394,-0.397542814282556,-0.866025403784439,0.5,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 21:00:00,18,72,499676,sky is clear,1,58.334,1012,26,9,310,0,0,Clear,21,115,4,0.917583626059394,-0.397542814282556,-0.707106781186548,0.707106781186547,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 22:00:00,0,0,499676,sky is clear,1,54.7700000000001,1013,26,7,310,0,0,Clear,22,115,4,0.917583626059394,-0.397542814282556,-0.5,0.866025403784438,0.866025403784439,-0.5,14:04:15,50655
2019-04-25 23:00:00,0,0,499676,sky is clear,1,52.0520000000001,1014,25,6,300,0,0,Clear,23,115,4,0.917583626059394,-0.397542814282556,-0.258819045102522,0.965925826289068,0.866025403784439,-0.5,14:04:15,50655
2019-04-26 00:00:00,0,0,499676,sky is clear,1,50.2520000000001,1014,27,5,300,0,0,Clear,0,116,4,0.910604630094216,-0.413278607782904,0,1,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 01:00:00,0,0,499676,sky is clear,1,48.866,1014,31,6,300,0,0,Clear,1,116,4,0.910604630094216,-0.413278607782904,0.258819045102521,0.965925826289068,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 02:00:00,0,0,499676,sky is clear,1,47.3540000000001,1014,36,4,310,0,0,Clear,2,116,4,0.910604630094216,-0.413278607782904,0.5,0.866025403784439,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 03:00:00,0,0,499676,sky is clear,1,46.13,1014,42,6,310,0,0,Clear,3,116,4,0.910604630094216,-0.413278607782904,0.707106781186548,0.707106781186548,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 04:00:00,0,0,499676,sky is clear,1,44.456,1015,52,5,320,0,0,Clear,4,116,4,0.910604630094216,-0.413278607782904,0.866025403784439,0.5,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 05:00:00,0,0,499676,sky is clear,1,42.584,1015,56,6,320,0,0,Clear,5,116,4,0.910604630094216,-0.413278607782904,0.965925826289068,0.258819045102521,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 06:00:00,0,0,499676,sky is clear,1,41.99,1016,60,5,320,0,0,Clear,6,116,4,0.910604630094216,-0.413278607782904,1,6.12323399573677E-17,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 07:00:00,242,968,499918,sky is clear,5,43.43,1017,56,5,310,0,0,Clear,7,116,4,0.910604630094216,-0.413278607782904,0.965925826289068,-0.258819045102521,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 08:00:00,1932,7728,501850,sky is clear,5,45.5,1017,52,6,310,0,0,Clear,8,116,4,0.910604630094216,-0.413278607782904,0.866025403784439,-0.5,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 09:00:00,7715,30860,509565,sky is clear,1,47.84,1017,45,7,320,0,0,Clear,9,116,4,0.910604630094216,-0.413278607782904,0.707106781186548,-0.707106781186547,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 10:00:00,13403,53612,522968,sky is clear,1,50.666,1017,43,7,320,0,0,Clear,10,116,4,0.910604630094216,-0.413278607782904,0.5,-0.866025403784439,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 11:00:00,18140,72560,541108,few clouds,20,53.0780000000001,1017,43,6,310,0,0,Clouds,11,116,4,0.910604630094216,-0.413278607782904,0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 12:00:00,21167,84668,562275,broken clouds,75,54.6620000000001,1016,32,7,320,0,0,Clouds,12,116,4,0.910604630094216,-0.413278607782904,1.22464679914735E-16,-1,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 13:00:00,21612,86448,583887,scattered clouds,40,55.6520000000001,1016,32,7,340,0,0,Clouds,13,116,4,0.910604630094216,-0.413278607782904,-0.258819045102521,-0.965925826289068,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 14:00:00,21191,84764,605078,scattered clouds,40,56.642,1015,30,6,320,0,0,Clouds,14,116,4,0.910604630094216,-0.413278607782904,-0.5,-0.866025403784439,0.866025403784439,-0.5,14:07:11,50831
2019-04-26 15:00:00,20421,81684,625499,scattered clouds,40,57.092,1015,30,8,310,0,0,Clouds,15,116,4,0.910604630094216,-0.413278607782904,-0.707106781186547,-0.707106781186548,0.866025403784439,-0.5,14:07:11,50831
