dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1491004800,2017-04-01 00:00:00 +0000 UTC,5037649,,,,286.86,286.15,287.15,1017,,,30,3,10,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491008400,2017-04-01 01:00:00 +0000 UTC,5037649,,,,284.4,282.15,286.15,1018,,,34,2,350,,,,,,,,,40,802,Clouds,scattered clouds,03n
1491012000,2017-04-01 02:00:00 +0000 UTC,5037649,,,,281.85,278.15,285.15,1019,,,56,2,36,,,,,,,,,1,800,Clear,sky is clear,01n
1491015600,2017-04-01 03:00:00 +0000 UTC,5037649,,,,278.82,275.15,284.15,1019,,,49,2,36,,,,,,,,,1,800,Clear,sky is clear,01n
1491019200,2017-04-01 04:00:00 +0000 UTC,5037649,,,,277.49,274.15,283.15,1020,,,60,2,36,,,,,,,,,1,800,Clear,sky is clear,01n
1491022800,2017-04-01 05:00:00 +0000 UTC,5037649,,,,276.76,274.15,282.15,1020,,,64,1,53,,,,,,,,,1,800,Clear,sky is clear,01n
1491026400,2017-04-01 06:00:00 +0000 UTC,5037649,,,,275.01,273.15,277.15,1021,,,69,1,53,,,,,,,,,1,800,Clear,sky is clear,01n
1491030000,2017-04-01 07:00:00 +0000 UTC,5037649,,,,275.16,272.15,279.15,1021,,,69,1,53,,,,,,,,,1,800,Clear,sky is clear,01n
1491033600,2017-04-01 08:00:00 +0000 UTC,5037649,,,,274.49,273.15,277.15,1021,,,69,1,266,,,,,,,,,1,800,Clear,sky is clear,01n
1491037200,2017-04-01 09:00:00 +0000 UTC,5037649,,,,274.22,272.15,277.15,1021,,,74,1,266,,,,,,,,,1,800,Clear,sky is clear,01n
1491040800,2017-04-01 10:00:00 +0000 UTC,5037649,,,,273.69,272.15,276.15,1021,,,80,1,266,,,,,,,,,1,800,Clear,sky is clear,01n
1491044400,2017-04-01 11:00:00 +0000 UTC,5037649,,,,273.65,271.15,276.15,1022,,,80,1,237,,,,,,,,,1,800,Clear,sky is clear,01n
1491048000,2017-04-01 12:00:00 +0000 UTC,5037649,,,,272.89,271.15,275.15,1023,,,76,1,237,,,,,,,,,1,800,Clear,sky is clear,01n
1491051600,2017-04-01 13:00:00 +0000 UTC,5037649,,,,273.09,271.15,275.15,1023,,,76,1,237,,,,,,,,,1,800,Clear,sky is clear,01d
1491055200,2017-04-01 14:00:00 +0000 UTC,5037649,,,,276.61,274.15,279.15,1023,,,80,1,206,,,,,,,,,1,800,Clear,sky is clear,01d
1491058800,2017-04-01 15:00:00 +0000 UTC,5037649,,,,281.7,279.15,285.15,1023,,,45,2,200,,,,,,,,,1,800,Clear,sky is clear,01d
1491062400,2017-04-01 16:00:00 +0000 UTC,5037649,,,,285.33,282.15,288.15,1023,,,26,2,230,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491066000,2017-04-01 17:00:00 +0000 UTC,5037649,,,,287.54,286.15,289.15,1022,,,26,2,240,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491069600,2017-04-01 18:00:00 +0000 UTC,5037649,,,,288.72,288.15,290.15,1023,,,29,2,250,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491073200,2017-04-01 19:00:00 +0000 UTC,5037649,,,,289.75,289.15,291.15,1022,,,31,2,210,,,,,,,,,1,800,Clear,sky is clear,01d
1491076800,2017-04-01 20:00:00 +0000 UTC,5037649,,,,290.15,289.15,291.15,1022,,,31,2,252,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491080400,2017-04-01 21:00:00 +0000 UTC,5037649,,,,290.37,289.15,291.15,1021,,,63,2,330,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491084000,2017-04-01 22:00:00 +0000 UTC,5037649,,,,290.82,290.15,292.15,1020,,,25,2,250,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491087600,2017-04-01 23:00:00 +0000 UTC,5037649,,,,290.68,290.15,291.15,1020,,,64,2,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491091200,2017-04-02 00:00:00 +0000 UTC,5037649,,,,289.89,289.15,291.15,1021,,,36,2,280,,,,,,,,,1,800,Clear,sky is clear,01d
1491094800,2017-04-02 01:00:00 +0000 UTC,5037649,,,,287.97,285.15,290.15,1020,,,44,1,236,,,,,,,,,1,800,Clear,sky is clear,01n
1491098400,2017-04-02 02:00:00 +0000 UTC,5037649,,,,284.47,280.15,289.15,1019,,,53,3,216,,,,,,,,,20,801,Clouds,few clouds,02n
1491102000,2017-04-02 03:00:00 +0000 UTC,5037649,,,,282.29,278.15,287.15,1020,,,66,3,216,,,,,,,,,1,800,Clear,sky is clear,01n
1491105600,2017-04-02 04:00:00 +0000 UTC,5037649,,,,280.72,276.15,285.15,1020,,,70,3,216,,,,,,,,,1,800,Clear,sky is clear,01n
1491109200,2017-04-02 05:00:00 +0000 UTC,5037649,,,,279.66,277.15,284.15,1020,,,75,1,160,,,,,,,,,1,800,Clear,sky is clear,01n
1491112800,2017-04-02 06:00:00 +0000 UTC,5037649,,,,278.63,274.15,284.15,1019,,,80,2,216,,,,,,,,,1,800,Clear,sky is clear,01n
1491116400,2017-04-02 07:00:00 +0000 UTC,5037649,,,,277.89,273.15,282.15,1019,,,75,2,216,,,,,,,,,1,800,Clear,sky is clear,01n
1491120000,2017-04-02 08:00:00 +0000 UTC,5037649,,,,276.83,273.15,281.15,1018,,,80,3,215,,,,,,,,,1,701,Mist,mist,50n
1491123600,2017-04-02 09:00:00 +0000 UTC,5037649,,,,276.89,273.15,280.15,1018,,,83,3,200,,,,,,,,,1,800,Clear,sky is clear,01n
1491127200,2017-04-02 10:00:00 +0000 UTC,5037649,,,,277.55,274.15,281.15,1017,,,70,2,180,,,,,,,,,1,800,Clear,sky is clear,01n
1491130800,2017-04-02 11:00:00 +0000 UTC,5037649,,,,276.95,273.15,279.15,1017,,,80,2,170,,,,,,,,,1,800,Clear,sky is clear,01n
1491134400,2017-04-02 12:00:00 +0000 UTC,5037649,,,,277.68,276.15,279.15,1018,,,75,2,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1491138000,2017-04-02 13:00:00 +0000 UTC,5037649,,,,279.02,278.15,280.15,1017,,,75,3,170,,,,,,,,,75,301,Drizzle,drizzle,09d
1491141600,2017-04-02 14:00:00 +0000 UTC,5037649,,,,279.95,279.15,281.15,1017,,,70,3,170,,,,,,,,,90,301,Drizzle,drizzle,09d
1491145200,2017-04-02 15:00:00 +0000 UTC,5037649,,,,281.46,280.15,283.15,1016,,,61,2,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1491148800,2017-04-02 16:00:00 +0000 UTC,5037649,,,,281.95,281.15,283.15,1015,,,75,3,150,0.3,,,,,,,,90,500,Rain,light rain,10d
1491152400,2017-04-02 17:00:00 +0000 UTC,5037649,,,,282.35,281.15,283.15,1015,,,70,3,150,0.3,,,,,,,,90,500,Rain,light rain,10d
1491152400,2017-04-02 17:00:00 +0000 UTC,5037649,,,,282.35,281.15,283.15,1015,,,70,3,150,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1491156000,2017-04-02 18:00:00 +0000 UTC,5037649,,,,282.9,281.15,284.15,1014,,,81,2,140,0.9,,,,,,,,90,521,Rain,proximity shower rain,09d
1491156000,2017-04-02 18:00:00 +0000 UTC,5037649,,,,282.9,281.15,284.15,1014,,,81,2,140,0.9,,,,,,,,90,301,Drizzle,drizzle,09d
1491159600,2017-04-02 19:00:00 +0000 UTC,5037649,,,,283.29,282.15,285.15,1013,,,76,2,140,0.3,,,,,,,,90,301,Drizzle,drizzle,09d
1491159600,2017-04-02 19:00:00 +0000 UTC,5037649,,,,283.29,282.15,285.15,1013,,,76,2,140,0.3,,,,,,,,90,500,Rain,light rain,10d
1491163200,2017-04-02 20:00:00 +0000 UTC,5037649,,,,284.08,283.15,286.15,1012,,,66,4,160,0.3,,,,,,,,90,500,Rain,light rain,10d
1491166800,2017-04-02 21:00:00 +0000 UTC,5037649,,,,284.82,283.15,286.15,1011,,,71,2,160,0.3,,,,,,,,90,500,Rain,light rain,10d
1491166800,2017-04-02 21:00:00 +0000 UTC,5037649,,,,284.82,283.15,286.15,1011,,,71,2,160,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1491170400,2017-04-02 22:00:00 +0000 UTC,5037649,,,,285.22,284.15,286.15,1010,,,66,3,150,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491174000,2017-04-02 23:00:00 +0000 UTC,5037649,,,,285.02,284.15,286.15,1009,,,66,3,150,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491177600,2017-04-03 00:00:00 +0000 UTC,5037649,,,,284.55,283.15,285.15,1009,,,71,4,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491181200,2017-04-03 01:00:00 +0000 UTC,5037649,,,,284.15,282.15,285.15,1009,,,71,4,170,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491184800,2017-04-03 02:00:00 +0000 UTC,5037649,,,,283.88,282.15,285.15,1009,,,71,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491188400,2017-04-03 03:00:00 +0000 UTC,5037649,,,,283.08,281.15,284.15,1009,,,81,4,160,,,,,,,,,75,301,Drizzle,drizzle,09n
1491192000,2017-04-03 04:00:00 +0000 UTC,5037649,,,,282.88,281.15,284.15,1009,,,81,3,160,,,,,,,,,40,701,Mist,mist,50n
1491195600,2017-04-03 05:00:00 +0000 UTC,5037649,,,,282.55,281.15,284.15,1008,,,81,3,160,,,,,,,,,75,701,Mist,mist,50n
1491199200,2017-04-03 06:00:00 +0000 UTC,5037649,,,,282.28,281.15,284.15,1008,,,87,2,180,,,,,,,,,90,701,Mist,mist,50n
1491202800,2017-04-03 07:00:00 +0000 UTC,5037649,,,,281.81,280.15,283.15,1007,,,93,3,189,,,,,,,,,75,701,Mist,mist,50n
1491206400,2017-04-03 08:00:00 +0000 UTC,5037649,,,,281.65,280.15,283.15,1007,,,93,2,193,,,,,,,,,90,701,Mist,mist,50n
1491210000,2017-04-03 09:00:00 +0000 UTC,5037649,,,,281.48,280.15,282.15,1007,,,100,2,193,,,,,,,,,90,701,Mist,mist,50n
1491210000,2017-04-03 09:00:00 +0000 UTC,5037649,,,,281.48,280.15,282.15,1007,,,100,2,193,,,,,,,,,90,741,Fog,fog,50n
1491213600,2017-04-03 10:00:00 +0000 UTC,5037649,,,,281.4,280.15,282.15,1006,,,87,2,140,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1491213600,2017-04-03 10:00:00 +0000 UTC,5037649,,,,281.4,280.15,282.15,1006,,,87,2,140,,,,,,,,,90,701,Mist,mist,50n
1491213600,2017-04-03 10:00:00 +0000 UTC,5037649,,,,281.4,280.15,282.15,1006,,,87,2,140,,,,,,,,,90,741,Fog,fog,50n
1491213600,2017-04-03 10:00:00 +0000 UTC,5037649,,,,281.4,280.15,282.15,1006,,,87,2,140,,,,,,,,,90,721,Haze,haze,50n
1491217200,2017-04-03 11:00:00 +0000 UTC,5037649,,,,281.28,280.15,282.15,1006,,,93,1,120,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1491217200,2017-04-03 11:00:00 +0000 UTC,5037649,,,,281.28,280.15,282.15,1006,,,93,1,120,,,,,,,,,90,701,Mist,mist,50n
1491217200,2017-04-03 11:00:00 +0000 UTC,5037649,,,,281.28,280.15,282.15,1006,,,93,1,120,,,,,,,,,90,741,Fog,fog,50n
1491217200,2017-04-03 11:00:00 +0000 UTC,5037649,,,,281.28,280.15,282.15,1006,,,93,1,120,,,,,,,,,90,721,Haze,haze,50n
1491220800,2017-04-03 12:00:00 +0000 UTC,5037649,,,,281.21,280.15,282.15,1006,,,100,1,70,,,,,,,,,90,701,Mist,mist,50n
1491220800,2017-04-03 12:00:00 +0000 UTC,5037649,,,,281.21,280.15,282.15,1006,,,100,1,70,,,,,,,,,90,741,Fog,fog,50n
1491220800,2017-04-03 12:00:00 +0000 UTC,5037649,,,,281.21,280.15,282.15,1006,,,100,1,70,,,,,,,,,90,721,Haze,haze,50n
1491224400,2017-04-03 13:00:00 +0000 UTC,5037649,,,,281.21,280.15,282.15,1006,,,93,1,90,,,,,,,,,90,701,Mist,mist,50d
1491224400,2017-04-03 13:00:00 +0000 UTC,5037649,,,,281.21,280.15,282.15,1006,,,93,1,90,,,,,,,,,90,741,Fog,fog,50d
1491224400,2017-04-03 13:00:00 +0000 UTC,5037649,,,,281.21,280.15,282.15,1006,,,93,1,90,,,,,,,,,90,721,Haze,haze,50d
1491228000,2017-04-03 14:00:00 +0000 UTC,5037649,,,,281.15,280.15,282.15,1005,,,100,2,60,,,,,,,,,90,701,Mist,mist,50d
1491228000,2017-04-03 14:00:00 +0000 UTC,5037649,,,,281.15,280.15,282.15,1005,,,100,2,60,,,,,,,,,90,741,Fog,fog,50d
1491228000,2017-04-03 14:00:00 +0000 UTC,5037649,,,,281.15,280.15,282.15,1005,,,100,2,60,,,,,,,,,90,721,Haze,haze,50d
1491231600,2017-04-03 15:00:00 +0000 UTC,5037649,,,,281.65,280.15,283.15,1004,,,87,2,70,,,,,,,,,90,701,Mist,mist,50d
1491231600,2017-04-03 15:00:00 +0000 UTC,5037649,,,,281.65,280.15,283.15,1004,,,87,2,70,,,,,,,,,90,741,Fog,fog,50d
1491231600,2017-04-03 15:00:00 +0000 UTC,5037649,,,,281.65,280.15,283.15,1004,,,87,2,70,,,,,,,,,90,721,Haze,haze,50d
1491235200,2017-04-03 16:00:00 +0000 UTC,5037649,,,,282.55,281.15,283.15,1005,,,100,3,20,,,,,,,,,90,701,Mist,mist,50d
1491235200,2017-04-03 16:00:00 +0000 UTC,5037649,,,,282.55,281.15,283.15,1005,,,100,3,20,,,,,,,,,90,721,Haze,haze,50d
1491238800,2017-04-03 17:00:00 +0000 UTC,5037649,,,,283.27,282.15,284.15,1004,,,100,4,10,,,,,,,,,90,701,Mist,mist,50d
1491238800,2017-04-03 17:00:00 +0000 UTC,5037649,,,,283.27,282.15,284.15,1004,,,100,4,10,,,,,,,,,90,721,Haze,haze,50d
1491242400,2017-04-03 18:00:00 +0000 UTC,5037649,,,,283.81,282.15,285.15,1004,,,87,4,30,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491246000,2017-04-03 19:00:00 +0000 UTC,5037649,,,,284.27,282.15,287.15,1003,,,76,5,30,,,,,,,,,90,701,Mist,mist,50d
1491249600,2017-04-03 20:00:00 +0000 UTC,5037649,,,,283.88,282.15,286.15,1003,,,76,4,40,0.3,,,,,,,,90,701,Mist,mist,50d
1491249600,2017-04-03 20:00:00 +0000 UTC,5037649,,,,283.88,282.15,286.15,1003,,,76,4,40,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1491249600,2017-04-03 20:00:00 +0000 UTC,5037649,,,,283.88,282.15,286.15,1003,,,76,4,40,0.3,,,,,,,,90,500,Rain,light rain,10d
1491253200,2017-04-03 21:00:00 +0000 UTC,5037649,,,,283.65,281.15,286.15,1002,,,81,4,70,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1491253200,2017-04-03 21:00:00 +0000 UTC,5037649,,,,283.65,281.15,286.15,1002,,,81,4,70,0.9,,,,,,,,90,701,Mist,mist,50d
1491256800,2017-04-03 22:00:00 +0000 UTC,5037649,,,,283.52,281.15,286.15,1003,,,62,5,20,0.3,,,,,,,,90,500,Rain,light rain,10d
1491256800,2017-04-03 22:00:00 +0000 UTC,5037649,,,,283.52,281.15,286.15,1003,,,62,5,20,0.3,,,,,,,,90,701,Mist,mist,50d
1491256800,2017-04-03 22:00:00 +0000 UTC,5037649,,,,283.52,281.15,286.15,1003,,,62,5,20,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1491260400,2017-04-03 23:00:00 +0000 UTC,5037649,,,,283.4,281.15,285.15,1002,,,87,1,30,0.3,,,,,,,,90,500,Rain,light rain,10d
1491260400,2017-04-03 23:00:00 +0000 UTC,5037649,,,,283.4,281.15,285.15,1002,,,87,1,30,0.3,,,,,,,,90,301,Drizzle,drizzle,09d
1491264000,2017-04-04 00:00:00 +0000 UTC,5037649,,,,283.48,282.15,285.15,1003,,,71,3,360,0.3,,,,,,,,90,500,Rain,light rain,10d
1491264000,2017-04-04 00:00:00 +0000 UTC,5037649,,,,283.48,282.15,285.15,1003,,,71,3,360,0.3,,,,,,,,90,301,Drizzle,drizzle,09d
1491267600,2017-04-04 01:00:00 +0000 UTC,5037649,,,,283.43,282.15,284.15,1003,,,71,2,360,0.3,,,,,,,,90,500,Rain,light rain,10n
1491267600,2017-04-04 01:00:00 +0000 UTC,5037649,,,,283.43,282.15,284.15,1003,,,71,2,360,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1491271200,2017-04-04 02:00:00 +0000 UTC,5037649,,,,282.81,281.15,284.15,1003,,,81,3,360,0.3,,,,,,,,90,500,Rain,light rain,10n
1491271200,2017-04-04 02:00:00 +0000 UTC,5037649,,,,282.81,281.15,284.15,1003,,,81,3,360,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1491274800,2017-04-04 03:00:00 +0000 UTC,5037649,,,,282.55,281.15,284.15,1003,,,87,3,360,0.3,,,,,,,,75,500,Rain,light rain,10n
1491274800,2017-04-04 03:00:00 +0000 UTC,5037649,,,,282.55,281.15,284.15,1003,,,87,3,360,0.3,,,,,,,,75,301,Drizzle,drizzle,09n
1491278400,2017-04-04 04:00:00 +0000 UTC,5037649,,,,282.02,281.15,283.15,1004,,,93,3,350,0.3,,,,,,,,1,500,Rain,light rain,10n
1491278400,2017-04-04 04:00:00 +0000 UTC,5037649,,,,282.02,281.15,283.15,1004,,,93,3,350,0.3,,,,,,,,1,300,Drizzle,light intensity drizzle,09n
1491282000,2017-04-04 05:00:00 +0000 UTC,5037649,,,,281.82,281.15,282.15,1004,,,93,3,350,0.3,,,,,,,,40,500,Rain,light rain,10n
1491282000,2017-04-04 05:00:00 +0000 UTC,5037649,,,,281.82,281.15,282.15,1004,,,93,3,350,0.3,,,,,,,,40,701,Mist,mist,50n
1491282000,2017-04-04 05:00:00 +0000 UTC,5037649,,,,281.82,281.15,282.15,1004,,,93,3,350,0.3,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1491285600,2017-04-04 06:00:00 +0000 UTC,5037649,,,,281.35,280.15,282.15,1004,,,87,3,350,0.3,,,,,,,,40,500,Rain,light rain,10n
1491285600,2017-04-04 06:00:00 +0000 UTC,5037649,,,,281.35,280.15,282.15,1004,,,87,3,350,0.3,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1491289200,2017-04-04 07:00:00 +0000 UTC,5037649,,,,281.08,280.15,282.15,1004,,,87,3,350,0.3,,,,,,,,75,500,Rain,light rain,10n
1491289200,2017-04-04 07:00:00 +0000 UTC,5037649,,,,281.08,280.15,282.15,1004,,,87,3,350,0.3,,,,,,,,75,301,Drizzle,drizzle,09n
1491292800,2017-04-04 08:00:00 +0000 UTC,5037649,,,,280.75,279.15,282.15,1004,,,87,3,360,0.3,,,,,,,,40,500,Rain,light rain,10n
1491292800,2017-04-04 08:00:00 +0000 UTC,5037649,,,,280.75,279.15,282.15,1004,,,87,3,360,0.3,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1491296400,2017-04-04 09:00:00 +0000 UTC,5037649,,,,280.62,279.15,282.15,1005,,,87,3,360,0.3,,,,,,,,1,500,Rain,light rain,10n
1491300000,2017-04-04 10:00:00 +0000 UTC,5037649,,,,279.75,278.15,281.15,1005,,,87,2,340,,,,,,,,,1,800,Clear,sky is clear,01n
1491303600,2017-04-04 11:00:00 +0000 UTC,5037649,,,,279.71,278.15,281.15,1006,,,87,2,330,,,,,,,,,1,800,Clear,sky is clear,01n
1491307200,2017-04-04 12:00:00 +0000 UTC,5037649,,,,279.65,278.15,281.15,1008,,,86,2,320,,,,,,,,,1,701,Mist,mist,50n
1491310800,2017-04-04 13:00:00 +0000 UTC,5037649,,,,279.48,278.15,280.15,1009,,,86,2,350,,,,,,,,,1,701,Mist,mist,50d
1491314400,2017-04-04 14:00:00 +0000 UTC,5037649,,,,280.52,279.15,282.15,1008,,,61,5,20,,,,,,,,,75,701,Mist,mist,50d
1491318000,2017-04-04 15:00:00 +0000 UTC,5037649,,,,282.28,281.15,284.15,1009,,,50,4,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1491321600,2017-04-04 16:00:00 +0000 UTC,5037649,,,,284.71,283.15,286.15,1011,,,47,1,40,,,,,,,,,75,803,Clouds,broken clouds,04d
1491325200,2017-04-04 17:00:00 +0000 UTC,5037649,,,,286.08,285.15,287.15,1013,,,32,3,340,,,,,,,,,1,800,Clear,sky is clear,01d
1491328800,2017-04-04 18:00:00 +0000 UTC,5037649,,,,287.22,286.15,288.15,1012,,,26,4,360,,,,,,,,,1,800,Clear,sky is clear,01d
1491332400,2017-04-04 19:00:00 +0000 UTC,5037649,,,,287.82,286.15,289.15,1013,,,23,5,20,,,,,,,,,75,803,Clouds,broken clouds,04d
1491336000,2017-04-04 20:00:00 +0000 UTC,5037649,,,,288.72,287.15,290.15,1013,,,24,4,20,,,,,,,,,1,800,Clear,sky is clear,01d
1491339600,2017-04-04 21:00:00 +0000 UTC,5037649,,,,288.87,288.15,290.15,1012,,,21,3,330,,,,,,,,,1,800,Clear,sky is clear,01d
1491343200,2017-04-04 22:00:00 +0000 UTC,5037649,,,,289.22,288.15,290.15,1013,,,21,2,10,,,,,,,,,1,800,Clear,sky is clear,01d
1491346800,2017-04-04 23:00:00 +0000 UTC,5037649,,,,288.94,288.15,290.15,1014,,,24,3,340,,,,,,,,,1,800,Clear,sky is clear,01d
1491350400,2017-04-05 00:00:00 +0000 UTC,5037649,,,,288.3,287.15,290.15,1013,,,26,4,20,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491354000,2017-04-05 01:00:00 +0000 UTC,5037649,,,,286.16,283.15,288.15,1015,,,28,2,340,,,,,,,,,1,800,Clear,sky is clear,01n
1491357600,2017-04-05 02:00:00 +0000 UTC,5037649,,,,283.94,281.15,286.15,1015,,,34,2,27,,,,,,,,,40,802,Clouds,scattered clouds,03n
1491361200,2017-04-05 03:00:00 +0000 UTC,5037649,,,,282.02,278.15,285.15,1014,,,42,2,10,,,,,,,,,1,800,Clear,sky is clear,01n
1491364800,2017-04-05 04:00:00 +0000 UTC,5037649,,,,280.54,275.15,284.15,1014,,,42,2,30,,,,,,,,,1,800,Clear,sky is clear,01n
1491368400,2017-04-05 05:00:00 +0000 UTC,5037649,,,,279.11,273.15,284.15,1014,,,56,1,135,,,,,,,,,1,800,Clear,sky is clear,01n
1491372000,2017-04-05 06:00:00 +0000 UTC,5037649,,,,277.79,273.15,283.15,1015,,,60,1,135,,,,,,,,,1,800,Clear,sky is clear,01n
1491375600,2017-04-05 07:00:00 +0000 UTC,5037649,,,,276.29,272.15,281.15,1015,,,64,1,135,,,,,,,,,1,800,Clear,sky is clear,01n
1491379200,2017-04-05 08:00:00 +0000 UTC,5037649,,,,275.66,272.15,280.15,1015,,,69,0,239,,,,,,,,,1,800,Clear,sky is clear,01n
1491382800,2017-04-05 09:00:00 +0000 UTC,5037649,,,,275.09,272.15,278.15,1015,,,80,1,350,,,,,,,,,1,721,Haze,haze,50n
1491386400,2017-04-05 10:00:00 +0000 UTC,5037649,,,,276.88,274.15,279.15,1014,,,60,1,10,,,,,,,,,1,800,Clear,sky is clear,01n
1491390000,2017-04-05 11:00:00 +0000 UTC,5037649,,,,277.28,274.15,279.15,1015,,,64,1,317,,,,,,,,,1,800,Clear,sky is clear,01n
1491393600,2017-04-05 12:00:00 +0000 UTC,5037649,,,,276.9,274.15,280.15,1015,,,60,3,30,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491397200,2017-04-05 13:00:00 +0000 UTC,5037649,,,,277.4,274.15,280.15,1016,,,56,5,10,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491400800,2017-04-05 14:00:00 +0000 UTC,5037649,,,,279.28,278.15,280.15,1017,,,56,3,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491404400,2017-04-05 15:00:00 +0000 UTC,5037649,,,,280.35,279.15,281.15,1017,,,48,4,20,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491408000,2017-04-05 16:00:00 +0000 UTC,5037649,,,,281.28,280.15,282.15,1017,,,42,4,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491411600,2017-04-05 17:00:00 +0000 UTC,5037649,,,,282.15,281.15,283.15,1017,,,36,5,30,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491415200,2017-04-05 18:00:00 +0000 UTC,5037649,,,,283.15,282.15,285.15,1016,,,32,5,350,,,,,,,,,1,800,Clear,sky is clear,01d
1491418800,2017-04-05 19:00:00 +0000 UTC,5037649,,,,283.58,282.15,285.15,1015,,,32,4,340,,,,,,,,,75,803,Clouds,broken clouds,04d
1491422400,2017-04-05 20:00:00 +0000 UTC,5037649,,,,283.96,282.15,285.15,1015,,,27,4,350,,,,,,,,,75,803,Clouds,broken clouds,04d
1491426000,2017-04-05 21:00:00 +0000 UTC,5037649,,,,284.84,283.15,286.15,1015,,,34,4,350,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491429600,2017-04-05 22:00:00 +0000 UTC,5037649,,,,285.08,284.15,286.15,1014,,,24,4,10,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491433200,2017-04-05 23:00:00 +0000 UTC,5037649,,,,284.96,284.15,286.15,1014,,,25,5,20,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491436800,2017-04-06 00:00:00 +0000 UTC,5037649,,,,284.07,283.15,285.15,1016,,,37,4,10,,,,,,,,,1,800,Clear,sky is clear,01n
1491440400,2017-04-06 01:00:00 +0000 UTC,5037649,,,,281.75,280.15,283.15,1016,,,34,2,340,,,,,,,,,1,800,Clear,sky is clear,01n
1491444000,2017-04-06 02:00:00 +0000 UTC,5037649,,,,280.39,278.15,282.15,1016,,,39,3,360,,,,,,,,,1,800,Clear,sky is clear,01n
1491447600,2017-04-06 03:00:00 +0000 UTC,5037649,,,,279.83,277.15,282.15,1016,,,39,2,350,,,,,,,,,1,800,Clear,sky is clear,01n
1491451200,2017-04-06 04:00:00 +0000 UTC,5037649,,,,280.02,277.15,282.15,1016,,,42,3,340,,,,,,,,,1,800,Clear,sky is clear,01n
1491454800,2017-04-06 05:00:00 +0000 UTC,5037649,,,,278.82,276.15,281.15,1016,,,45,2,360,,,,,,,,,1,800,Clear,sky is clear,01n
1491458400,2017-04-06 06:00:00 +0000 UTC,5037649,,,,277.55,275.15,280.15,1017,,,55,3,350,,,,,,,,,1,800,Clear,sky is clear,01n
1491462000,2017-04-06 07:00:00 +0000 UTC,5037649,,,,277.09,275.15,279.15,1017,,,55,4,350,,,,,,,,,1,800,Clear,sky is clear,01n
1491465600,2017-04-06 08:00:00 +0000 UTC,5037649,,,,275.96,273.15,278.15,1019,,,59,3,340,,,,,,,,,1,800,Clear,sky is clear,01n
1491469200,2017-04-06 09:00:00 +0000 UTC,5037649,,,,275.14,273.15,277.15,1019,,,64,3,350,,,,,,,,,1,800,Clear,sky is clear,01n
1491472800,2017-04-06 10:00:00 +0000 UTC,5037649,,,,274.58,273.15,276.15,1019,,,69,3,340,,,,,,,,,1,800,Clear,sky is clear,01n
1491476400,2017-04-06 11:00:00 +0000 UTC,5037649,,,,274.28,273.15,275.15,1021,,,69,3,340,,,,,,,,,1,800,Clear,sky is clear,01n
